x,y,z
1.8305,-2.6441,1.1398
1.8305,-2.5085,0.9591
1.8305,-2.3729,0.8111
1.8305,-2.2373,0.6985
1.8305,-2.1017,0.6227
1.8305,-1.9661,0.5849
1.8305,-1.8305,0.5851
1.8305,-1.6949,0.6228
1.8305,-1.5593,0.6966
1.8305,-1.4237,0.8042
1.8305,-1.2881,0.9430
1.8305,-1.1525,1.1096
1.8305,-1.0169,1.3001
1.8305,-0.8814,1.5105
1.8305,-0.7458,1.7365
1.8305,-0.6102,1.9739
1.8305,-0.4746,2.2183
1.8305,-0.3390,2.4657
1.8305,-0.2034,2.7125
1.8305,-0.0678,2.9552
1.8305,0.0678,3.1909
1.8305,0.2034,3.4172
1.8305,0.3390,3.6323
1.8305,0.4746,3.8346
1.8305,0.6102,4.0232
1.8305,0.7458,4.1977
1.8305,0.8814,4.3581
1.8305,1.0169,4.5045
1.8305,1.1525,4.6377
1.8305,1.2881,4.7585
1.8305,1.4237,4.8678
1.8305,1.5593,4.9668
1.8305,1.6949,5.0567
1.8305,1.8305,5.1387
1.8305,1.9661,5.2141
1.8305,2.1017,5.2839
1.8305,2.2373,5.3493
1.8305,2.3729,5.4113
1.8305,2.5085,5.4707
1.8305,2.6441,5.5282
1.8305,2.7797,5.5846
1.8305,2.9153,5.6405
1.8305,3.0508,5.6961
1.8305,3.1864,5.7520
1.8305,3.3220,5.8084
1.8305,3.4576,5.8656
1.8305,3.5932,5.9236
1.8305,3.7288,5.9826
1.8305,3.8644,6.0428
1.8305,4.0000,6.1041
1.9661,-4.0000,3.9471
1.9661,-3.8644,3.6456
1.9661,-3.7288,3.3387
1.9661,-3.5932,3.0298
1.9661,-3.4576,2.7224
1.9661,-3.3220,2.4205
1.9661,-3.1864,2.1282
1.9661,-3.0508,1.8498
1.9661,-2.9153,1.5896
1.9661,-2.7797,1.3519
1.9661,-2.6441,1.1405
1.9661,-2.5085,0.9591
1.9661,-2.3729,0.8107
1.9661,-2.2373,0.6977
1.9661,-2.1017,0.6219
1.9661,-1.9661,0.5842
1.9661,-1.8305,0.5849
1.9661,-1.6949,0.6232
1.9661,-1.5593,0.6979
1.9661,-1.4237,0.8067
1.9661,-1.2881,0.9468
1.9661,-1.1525,1.1149
1.9661,-1.0169,1.3072
1.9661,-0.8814,1.5196
1.9661,-0.7458,1.7478
1.9661,-0.6102,1.9874
1.9661,-0.4746,2.2342
1.9661,-0.3390,2.4841
1.9661,-0.2034,2.7334
1.9661,-0.0678,2.9786
1.9661,0.0678,3.2169
1.9661,0.2034,3.4458
1.9661,0.3390,3.6634
1.9661,0.4746,3.8681
1.9661,0.6102,4.0591
1.9661,0.7458,4.2359
1.9661,0.8814,4.3983
1.9661,1.0169,4.5467
1.9661,1.1525,4.6816
1.9661,1.2881,4.8039
1.9661,1.4237,4.9146
1.9661,1.5593,5.0147
1.9661,1.6949,5.1055
1.9661,1.8305,5.1882
1.9661,1.9661,5.2639
1.9661,2.1017,5.3340
1.9661,2.2373,5.3994
1.9661,2.3729,5.4611
1.9661,2.5085,5.5200
1.9661,2.6441,5.5769
1.9661,2.7797,5.6325
1.9661,2.9153,5.6874
1.9661,3.0508,5.7420
1.9661,3.1864,5.7967
1.9661,3.3220,5.8519
1.9661,3.4576,5.9078
1.9661,3.5932,5.9645
1.9661,3.7288,6.0223
1.9661,3.8644,6.0811
1.9661,4.0000,6.1412
2.1017,-4.0000,3.9788
2.1017,-3.8644,3.6777
2.1017,-3.7288,3.3714
2.1017,-3.5932,3.0630
2.1017,-3.4576,2.7561
2.1017,-3.3220,2.4546
2.1017,-3.1864,2.1628
2.1017,-3.0508,1.8848
2.1017,-2.9153,1.6251
2.1017,-2.7797,1.3878
2.1017,-2.6441,1.1768
2.1017,-2.5085,0.9958
2.1017,-2.3729,0.8477
2.1017,-2.2373,0.7350
2.1017,-2.1017,0.6594
2.1017,-1.9661,0.6219
2.1017,-1.8305,0.6227
2.1017,-1.6949,0.6612
2.1017,-1.5593,0.7360
2.1017,-1.4237,0.8449
2.1017,-1.2881,0.9851
2.1017,-1.1525,1.1534
2.1017,-1.0169,1.3458
2.1017,-0.8814,1.5584
2.1017,-0.7458,1.7868
2.1017,-0.6102,2.0266
2.1017,-0.4746,2.2737
2.1017,-0.3390,2.5240
2.1017,-0.2034,2.7738
2.1017,-0.0678,3.0196
2.1017,0.0678,3.2584
2.1017,0.2034,3.4880
2.1017,0.3390,3.7062
2.1017,0.4746,3.9117
2.1017,0.6102,4.1034
2.1017,0.7458,4.2809
2.1017,0.8814,4.4441
2.1017,1.0169,4.5932
2.1017,1.1525,4.7288
2.1017,1.2881,4.8517
2.1017,1.4237,4.9628
2.1017,1.5593,5.0633
2.1017,1.6949,5.1544
2.1017,1.8305,5.2372
2.1017,1.9661,5.3131
2.1017,2.1017,5.3830
2.1017,2.2373,5.4481
2.1017,2.3729,5.5094
2.1017,2.5085,5.5678
2.1017,2.6441,5.6241
2.1017,2.7797,5.6789
2.1017,2.9153,5.7329
2.1017,3.0508,5.7866
2.1017,3.1864,5.8403
2.1017,3.3220,5.8944
2.1017,3.4576,5.9492
2.1017,3.5932,6.0048
2.1017,3.7288,6.0615
2.1017,3.8644,6.1193
2.1017,4.0000,6.1783
2.2373,-4.0000,4.0287
2.2373,-3.8644,3.7300
2.2373,-3.7288,3.4260
2.2373,-3.5932,3.1199
2.2373,-3.4576,2.8154
2.2373,-3.3220,2.5163
2.2373,-3.1864,2.2267
2.2373,-3.0508,1.9510
2.2373,-2.9153,1.6933
2.2373,-2.7797,1.4578
2.2373,-2.6441,1.2485
2.2373,-2.5085,1.0689
2.2373,-2.3729,0.9219
2.2373,-2.2373,0.8100
2.2373,-2.1017,0.7350
2.2373,-1.9661,0.6977
2.2373,-1.8305,0.6985
2.2373,-1.6949,0.7366
2.2373,-1.5593,0.8107
2.2373,-1.4237,0.9187
2.2373,-1.2881,1.0578
2.2373,-1.1525,1.2247
2.2373,-1.0169,1.4157
2.2373,-0.8814,1.6267
2.2373,-0.7458,1.8534
2.2373,-0.6102,2.0915
2.2373,-0.4746,2.3370
2.2373,-0.3390,2.5856
2.2373,-0.2034,2.8338
2.2373,-0.0678,3.0780
2.2373,0.0678,3.3156
2.2373,0.2034,3.5439
2.2373,0.3390,3.7610
2.2373,0.4746,3.9655
2.2373,0.6102,4.1564
2.2373,0.7458,4.3332
2.2373,0.8814,4.4958
2.2373,1.0169,4.6444
2.2373,1.1525,4.7796
2.2373,1.2881,4.9021
2.2373,1.4237,5.0130
2.2373,1.5593,5.1132
2.2373,1.6949,5.2040
2.2373,1.8305,5.2865
2.2373,1.9661,5.3619
2.2373,2.1017,5.4314
2.2373,2.2373,5.4961
2.2373,2.3729,5.5568
2.2373,2.5085,5.6146
2.2373,2.6441,5.6702
2.2373,2.7797,5.7243
2.2373,2.9153,5.7775
2.2373,3.0508,5.8303
2.2373,3.1864,5.8831
2.2373,3.3220,5.9363
2.2373,3.4576,5.9902
2.2373,3.5932,6.0449
2.2373,3.7288,6.1006
2.2373,3.8644,6.1575
2.2373,4.0000,6.2156
2.3729,-4.0000,4.0965
2.3729,-3.8644,3.8017
2.3729,-3.7288,3.5019
2.3729,-3.5932,3.2000
2.3729,-3.4576,2.8997
2.3729,-3.3220,2.6048
2.3729,-3.1864,2.3193
2.3729,-3.0508,2.0474
2.3729,-2.9153,1.7933
2.3729,-2.7797,1.5611
2.3729,-2.6441,1.3546
2.3729,-2.5085,1.1774
2.3729,-2.3729,1.0324
2.3729,-2.2373,0.9219
2.3729,-2.1017,0.8477
2.3729,-1.9661,0.8107
2.3729,-1.8305,0.8111
2.3729,-1.6949,0.8484
2.3729,-1.5593,0.9211
2.3729,-1.4237,1.0273
2.3729,-1.2881,1.1640
2.3729,-1.1525,1.3282
2.3729,-1.0169,1.5162
2.3729,-0.8814,1.7238
2.3729,-0.7458,1.9470
2.3729,-0.6102,2.1816
2.3729,-0.4746,2.4234
2.3729,-0.3390,2.6684
2.3729,-0.2034,2.9130
2.3729,-0.0678,3.1539
2.3729,0.0678,3.3881
2.3729,0.2034,3.6134
2.3729,0.3390,3.8277
2.3729,0.4746,4.0296
2.3729,0.6102,4.2182
2.3729,0.7458,4.3929
2.3729,0.8814,4.5537
2.3729,1.0169,4.7007
2.3729,1.1525,4.8344
2.3729,1.2881,4.9557
2.3729,1.4237,5.0654
2.3729,1.5593,5.1647
2.3729,1.6949,5.2546
2.3729,1.8305,5.3363
2.3729,1.9661,5.4110
2.3729,2.1017,5.4798
2.3729,2.2373,5.5438
2.3729,2.3729,5.6038
2.3729,2.5085,5.6609
2.3729,2.6441,5.7158
2.3729,2.7797,5.7691
2.3729,2.9153,5.8215
2.3729,3.0508,5.8736
2.3729,3.1864,5.9256
2.3729,3.3220,5.9780
2.3729,3.4576,6.0310
2.3729,3.5932,6.0849
2.3729,3.7288,6.1399
2.3729,3.8644,6.1960
2.3729,4.0000,6.2534
2.5085,-4.0000,4.1812
2.5085,-3.8644,3.8921
2.5085,-3.7288,3.5981
2.5085,-3.5932,3.3023
2.5085,-3.4576,3.0080
2.5085,-3.3220,2.7189
2.5085,-3.1864,2.4391
2.5085,-3.0508,2.1726
2.5085,-2.9153,1.9236
2.5085,-2.7797,1.6960
2.5085,-2.6441,1.4936
2.5085,-2.5085,1.3198
2.5085,-2.3729,1.1774
2.5085,-2.2373,1.0689
2.5085,-2.1017,0.9958
2.5085,-1.9661,0.9591
2.5085,-1.8305,0.9591
2.5085,-1.6949,0.9950
2.5085,-1.5593,1.0656
2.5085,-1.4237,1.1689
2.5085,-1.2881,1.3023
2.5085,-1.1525,1.4624
2.5085,-1.0169,1.6458
2.5085,-0.8814,1.8486
2.5085,-0.7458,2.0666
2.5085,-0.6102,2.2957
2.5085,-0.4746,2.5320
2.5085,-0.3390,2.7715
2.5085,-0.2034,3.0107
2.5085,-0.0678,3.2464
2.5085,0.0678,3.4756
2.5085,0.2034,3.6961
2.5085,0.3390,3.9059
2.5085,0.4746,4.1038
2.5085,0.6102,4.2886
2.5085,0.7458,4.4600
2.5085,0.8814,4.6177
2.5085,1.0169,4.7620
2.5085,1.1525,4.8934
2.5085,1.2881,5.0126
2.5085,1.4237,5.1205
2.5085,1.5593,5.2181
2.5085,1.6949,5.3066
2.5085,1.8305,5.3871
2.5085,1.9661,5.4607
2.5085,2.1017,5.5285
2.5085,2.2373,5.5916
2.5085,2.3729,5.6508
2.5085,2.5085,5.7070
2.5085,2.6441,5.7611
2.5085,2.7797,5.8137
2.5085,2.9153,5.8654
2.5085,3.0508,5.9167
2.5085,3.1864,5.9680
2.5085,3.3220,6.0197
2.5085,3.4576,6.0721
2.5085,3.5932,6.1253
2.5085,3.7288,6.1795
2.5085,3.8644,6.2350
2.5085,4.0000,6.2918
2.6441,-4.0000,4.2818
2.6441,-3.8644,4.0000
2.6441,-3.7288,3.7135
2.6441,-3.5932,3.4252
2.6441,-3.4576,3.1384
2.6441,-3.3220,2.8569
2.6441,-3.1864,2.5843
2.6441,-3.0508,2.3248
2.6441,-2.9153,2.0822
2.6441,-2.7797,1.8604
2.6441,-2.6441,1.6631
2.6441,-2.5085,1.4936
2.6441,-2.3729,1.3546
2.6441,-2.2373,1.2485
2.6441,-2.1017,1.1768
2.6441,-1.9661,1.1405
2.6441,-1.8305,1.1398
2.6441,-1.6949,1.1740
2.6441,-1.5593,1.2419
2.6441,-1.4237,1.3415
2.6441,-1.2881,1.4703
2.6441,-1.1525,1.6252
2.6441,-1.0169,1.8027
2.6441,-0.8814,1.9990
2.6441,-0.7458,2.2103
2.6441,-0.6102,2.4324
2.6441,-0.4746,2.6615
2.6441,-0.3390,2.8938
2.6441,-0.2034,3.1259
2.6441,-0.0678,3.3545
2.6441,0.0678,3.5771
2.6441,0.2034,3.7913
2.6441,0.3390,3.9952
2.6441,0.4746,4.1876
2.6441,0.6102,4.3674
2.6441,0.7458,4.5341
2.6441,0.8814,4.6877
2.6441,1.0169,4.8283
2.6441,1.1525,4.9565
2.6441,1.2881,5.0728
2.6441,1.4237,5.1782
2.6441,1.5593,5.2737
2.6441,1.6949,5.3604
2.6441,1.8305,5.4392
2.6441,1.9661,5.5114
2.6441,2.1017,5.5779
2.6441,2.2373,5.6398
2.6441,2.3729,5.6981
2.6441,2.5085,5.7534
2.6441,2.6441,5.8067
2.6441,2.7797,5.8585
2.6441,2.9153,5.9095
2.6441,3.0508,5.9601
2.6441,3.1864,6.0108
2.6441,3.3220,6.0618
2.6441,3.4576,6.1135
2.6441,3.5932,6.1661
2.6441,3.7288,6.2199
2.6441,3.8644,6.2748
2.6441,4.0000,6.3311
2.7797,-4.0000,4.3968
2.7797,-3.8644,4.1237
2.7797,-3.7288,3.8461
2.7797,-3.5932,3.5669
2.7797,-3.4576,3.2892
2.7797,-3.3220,3.0165
2.7797,-3.1864,2.7527
2.7797,-3.0508,2.5013
2.7797,-2.9153,2.2664
2.7797,-2.7797,2.0516
2.7797,-2.6441,1.8604
2.7797,-2.5085,1.6960
2.7797,-2.3729,1.5611
2.7797,-2.2373,1.4578
2.7797,-2.1017,1.3878
2.7797,-1.9661,1.3519
2.7797,-1.8305,1.3502
2.7797,-1.6949,1.3823
2.7797,-1.5593,1.4469
2.7797,-1.4237,1.5421
2.7797,-1.2881,1.6654
2.7797,-1.1525,1.8140
2.7797,-1.0169,1.9844
2.7797,-0.8814,2.1729
2.7797,-0.7458,2.3759
2.7797,-0.6102,2.5895
2.7797,-0.4746,2.8099
2.7797,-0.3390,3.0335
2.7797,-0.2034,3.2569
2.7797,-0.0678,3.4771
2.7797,0.0678,3.6916
2.7797,0.2034,3.8980
2.7797,0.3390,4.0947
2.7797,0.4746,4.2803
2.7797,0.6102,4.4539
2.7797,0.7458,4.6150
2.7797,0.8814,4.7635
2.7797,1.0169,4.8996
2.7797,1.1525,5.0237
2.7797,1.2881,5.1365
2.7797,1.4237,5.2388
2.7797,1.5593,5.3316
2.7797,1.6949,5.4159
2.7797,1.8305,5.4927
2.7797,1.9661,5.5632
2.7797,2.1017,5.6283
2.7797,2.2373,5.6889
2.7797,2.3729,5.7460
2.7797,2.5085,5.8004
2.7797,2.6441,5.8528
2.7797,2.7797,5.9038
2.7797,2.9153,5.9540
2.7797,3.0508,6.0040
2.7797,3.1864,6.0540
2.7797,3.3220,6.1045
2.7797,3.4576,6.1557
2.7797,3.5932,6.2078
2.7797,3.7288,6.2610
2.7797,3.8644,6.3155
2.7797,4.0000,6.3714
2.9153,-4.0000,4.5248
2.9153,-3.8644,4.2616
2.9153,-3.7288,3.9941
2.9153,-3.5932,3.7252
2.9153,-3.4576,3.4579
2.9153,-3.3220,3.1954
2.9153,-3.1864,2.9414
2.9153,-3.0508,2.6995
2.9153,-2.9153,2.4733
2.9153,-2.7797,2.2664
2.9153,-2.6441,2.0822
2.9153,-2.5085,1.9236
2.9153,-2.3729,1.7933
2.9153,-2.2373,1.6933
2.9153,-2.1017,1.6251
2.9153,-1.9661,1.5896
2.9153,-1.8305,1.5869
2.9153,-1.6949,1.6165
2.9153,-1.5593,1.6773
2.9153,-1.4237,1.7674
2.9153,-1.2881,1.8845
2.9153,-1.1525,2.0257
2.9153,-1.0169,2.1879
2.9153,-0.8814,2.3676
2.9153,-0.7458,2.5611
2.9153,-0.6102,2.7648
2.9153,-0.4746,2.9752
2.9153,-0.3390,3.1886
2.9153,-0.2034,3.4021
2.9153,-0.0678,3.6125
2.9153,0.0678,3.8176
2.9153,0.2034,4.0151
2.9153,0.3390,4.2034
2.9153,0.4746,4.3811
2.9153,0.6102,4.5475
2.9153,0.7458,4.7020
2.9153,0.8814,4.8446
2.9153,1.0169,4.9753
2.9153,1.1525,5.0947
2.9153,1.2881,5.2034
2.9153,1.4237,5.3021
2.9153,1.5593,5.3917
2.9153,1.6949,5.4734
2.9153,1.8305,5.5479
2.9153,1.9661,5.6164
2.9153,2.1017,5.6797
2.9153,2.2373,5.7389
2.9153,2.3729,5.7948
2.9153,2.5085,5.8481
2.9153,2.6441,5.8995
2.9153,2.7797,5.9498
2.9153,2.9153,5.9993
2.9153,3.0508,6.0486
2.9153,3.1864,6.0981
2.9153,3.3220,6.1480
2.9153,3.4576,6.1987
2.9153,3.5932,6.2504
2.9153,3.7288,6.3032
2.9153,3.8644,6.3573
2.9153,4.0000,6.4128
3.0508,-4.0000,4.6639
3.0508,-3.8644,4.4116
3.0508,-3.7288,4.1554
3.0508,-3.5932,3.8978
3.0508,-3.4576,3.6419
3.0508,-3.3220,3.3907
3.0508,-3.1864,3.1476
3.0508,-3.0508,2.9160
3.0508,-2.9153,2.6995
3.0508,-2.7797,2.5013
3.0508,-2.6441,2.3248
3.0508,-2.5085,2.1726
3.0508,-2.3729,2.0474
3.0508,-2.2373,1.9510
3.0508,-2.1017,1.8848
3.0508,-1.9661,1.8498
3.0508,-1.8305,1.8459
3.0508,-1.6949,1.8728
3.0508,-1.5593,1.9293
3.0508,-1.4237,2.0137
3.0508,-1.2881,2.1239
3.0508,-1.1525,2.2570
3.0508,-1.0169,2.4101
3.0508,-0.8814,2.5798
3.0508,-0.7458,2.7629
3.0508,-0.6102,2.9557
3.0508,-0.4746,3.1548
3.0508,-0.3390,3.3571
3.0508,-0.2034,3.5594
3.0508,-0.0678,3.7591
3.0508,0.0678,3.9536
3.0508,0.2034,4.1412
3.0508,0.3390,4.3200
3.0508,0.4746,4.4890
3.0508,0.6102,4.6473
3.0508,0.7458,4.7945
3.0508,0.8814,4.9304
3.0508,1.0169,5.0552
3.0508,1.1525,5.1693
3.0508,1.2881,5.2733
3.0508,1.4237,5.3680
3.0508,1.5593,5.4542
3.0508,1.6949,5.5327
3.0508,1.8305,5.6047
3.0508,1.9661,5.6710
3.0508,2.1017,5.7325
3.0508,2.2373,5.7901
3.0508,2.3729,5.8446
3.0508,2.5085,5.8968
3.0508,2.6441,5.9473
3.0508,2.7797,5.9967
3.0508,2.9153,6.0455
3.0508,3.0508,6.0942
3.0508,3.1864,6.1431
3.0508,3.3220,6.1926
3.0508,3.4576,6.2428
3.0508,3.5932,6.2941
3.0508,3.7288,6.3466
3.0508,3.8644,6.4003
3.0508,4.0000,6.4556
3.1864,-4.0000,4.8123
3.1864,-3.8644,4.5716
3.1864,-3.7288,4.3275
3.1864,-3.5932,4.0822
3.1864,-3.4576,3.8385
3.1864,-3.3220,3.5993
3.1864,-3.1864,3.3680
3.1864,-3.0508,3.1476
3.1864,-2.9153,2.9414
3.1864,-2.7797,2.7527
3.1864,-2.6441,2.5843
3.1864,-2.5085,2.4391
3.1864,-2.3729,2.3193
3.1864,-2.2373,2.2267
3.1864,-2.1017,2.1628
3.1864,-1.9661,2.1282
3.1864,-1.8305,2.1231
3.1864,-1.6949,2.1470
3.1864,-1.5593,2.1989
3.1864,-1.4237,2.2772
3.1864,-1.2881,2.3798
3.1864,-1.1525,2.5042
3.1864,-1.0169,2.6475
3.1864,-0.8814,2.8066
3.1864,-0.7458,2.9783
3.1864,-0.6102,3.1593
3.1864,-0.4746,3.3464
3.1864,-0.3390,3.5365
3.1864,-0.2034,3.7269
3.1864,-0.0678,3.9148
3.1864,0.0678,4.0980
3.1864,0.2034,4.2748
3.1864,0.3390,4.4435
3.1864,0.4746,4.6030
3.1864,0.6102,4.7525
3.1864,0.7458,4.8917
3.1864,0.8814,5.0204
3.1864,1.0169,5.1388
3.1864,1.1525,5.2472
3.1864,1.2881,5.3461
3.1864,1.4237,5.4364
3.1864,1.5593,5.5187
3.1864,1.6949,5.5940
3.1864,1.8305,5.6632
3.1864,1.9661,5.7271
3.1864,2.1017,5.7866
3.1864,2.2373,5.8425
3.1864,2.3729,5.8956
3.1864,2.5085,5.9466
3.1864,2.6441,5.9961
3.1864,2.7797,6.0447
3.1864,2.9153,6.0928
3.1864,3.0508,6.1409
3.1864,3.1864,6.1893
3.1864,3.3220,6.2383
3.1864,3.4576,6.2881
3.1864,3.5932,6.3391
3.1864,3.7288,6.3912
3.1864,3.8644,6.4447
3.1864,4.0000,6.4997
3.3220,-4.0000,4.9679
3.3220,-3.8644,4.7396
3.3220,-3.7288,4.5081
3.3220,-3.5932,4.2757
3.3220,-3.4576,4.0448
3.3220,-3.3220,3.8184
3.3220,-3.1864,3.5993
3.3220,-3.0508,3.3907
3.3220,-2.9153,3.1954
3.3220,-2.7797,3.0165
3.3220,-2.6441,2.8569
3.3220,-2.5085,2.7189
3.3220,-2.3729,2.6048
3.3220,-2.2373,2.5163
3.3220,-2.1017,2.4546
3.3220,-1.9661,2.4205
3.3220,-1.8305,2.4141
3.3220,-1.6949,2.4349
3.3220,-1.5593,2.4820
3.3220,-1.4237,2.5538
3.3220,-1.2881,2.6485
3.3220,-1.1525,2.7637
3.3220,-1.0169,2.8966
3.3220,-0.8814,3.0445
3.3220,-0.7458,3.2042
3.3220,-0.6102,3.3728
3.3220,-0.4746,3.5472
3.3220,-0.3390,3.7245
3.3220,-0.2034,3.9022
3.3220,-0.0678,4.0777
3.3220,0.0678,4.2490
3.3220,0.2034,4.4144
3.3220,0.3390,4.5723
3.3220,0.4746,4.7218
3.3220,0.6102,4.8621
3.3220,0.7458,4.9929
3.3220,0.8814,5.1139
3.3220,1.0169,5.2254
3.3220,1.1525,5.3277
3.3220,1.2881,5.4214
3.3220,1.4237,5.5070
3.3220,1.5593,5.5853
3.3220,1.6949,5.6571
3.3220,1.8305,5.7233
3.3220,1.9661,5.7847
3.3220,2.1017,5.8421
3.3220,2.2373,5.8963
3.3220,2.3729,5.9479
3.3220,2.5085,5.9977
3.3220,2.6441,6.0462
3.3220,2.7797,6.0939
3.3220,2.9153,6.1413
3.3220,3.0508,6.1888
3.3220,3.1864,6.2367
3.3220,3.3220,6.2853
3.3220,3.4576,6.3348
3.3220,3.5932,6.3854
3.3220,3.7288,6.4373
3.3220,3.8644,6.4905
3.3220,4.0000,6.5453
3.4576,-4.0000,5.1289
3.4576,-3.8644,4.9133
3.4576,-3.7288,4.6948
3.4576,-3.5932,4.4757
3.4576,-3.4576,4.2582
3.4576,-3.3220,4.0448
3.4576,-3.1864,3.8385
3.4576,-3.0508,3.6419
3.4576,-2.9153,3.4579
3.4576,-2.7797,3.2892
3.4576,-2.6441,3.1384
3.4576,-2.5085,3.0080
3.4576,-2.3729,2.8997
3.4576,-2.2373,2.8154
3.4576,-2.1017,2.7561
3.4576,-1.9661,2.7224
3.4576,-1.8305,2.7146
3.4576,-1.6949,2.7322
3.4576,-1.5593,2.7743
3.4576,-1.4237,2.8395
3.4576,-1.2881,2.9260
3.4576,-1.1525,3.0316
3.4576,-1.0169,3.1539
3.4576,-0.8814,3.2901
3.4576,-0.7458,3.4375
3.4576,-0.6102,3.5932
3.4576,-0.4746,3.7545
3.4576,-0.3390,3.9186
3.4576,-0.2034,4.0832
3.4576,-0.0678,4.2459
3.4576,0.0678,4.4049
3.4576,0.2034,4.5584
3.4576,0.3390,4.7052
3.4576,0.4746,4.8444
3.4576,0.6102,4.9751
3.4576,0.7458,5.0971
3.4576,0.8814,5.2103
3.4576,1.0169,5.3147
3.4576,1.1525,5.4107
3.4576,1.2881,5.4988
3.4576,1.4237,5.5795
3.4576,1.5593,5.6537
3.4576,1.6949,5.7219
3.4576,1.8305,5.7851
3.4576,1.9661,5.8439
3.4576,2.1017,5.8992
3.4576,2.2373,5.9515
3.4576,2.3729,6.0016
3.4576,2.5085,6.0501
3.4576,2.6441,6.0976
3.4576,2.7797,6.1445
3.4576,2.9153,6.1912
3.4576,3.0508,6.2381
3.4576,3.1864,6.2855
3.4576,3.3220,6.3337
3.4576,3.4576,6.3828
3.4576,3.5932,6.4332
3.4576,3.7288,6.4848
3.4576,3.8644,6.5378
3.4576,4.0000,6.5924
3.5932,-4.0000,5.2933
3.5932,-3.8644,5.0906
3.5932,-3.7288,4.8854
3.5932,-3.5932,4.6797
3.5932,-3.4576,4.4757
3.5932,-3.3220,4.2757
3.5932,-3.1864,4.0822
3.5932,-3.0508,3.8978
3.5932,-2.9153,3.7252
3.5932,-2.7797,3.5669
3.5932,-2.6441,3.4252
3.5932,-2.5085,3.3023
3.5932,-2.3729,3.2000
3.5932,-2.2373,3.1199
3.5932,-2.1017,3.0630
3.5932,-1.9661,3.0298
3.5932,-1.8305,3.0206
3.5932,-1.6949,3.0349
3.5932,-1.5593,3.0719
3.5932,-1.4237,3.1304
3.5932,-1.2881,3.2086
3.5932,-1.1525,3.3045
3.5932,-1.0169,3.4159
3.5932,-0.8814,3.5403
3.5932,-0.7458,3.6752
3.5932,-0.6102,3.8179
3.5932,-0.4746,3.9658
3.5932,-0.3390,4.1165
3.5932,-0.2034,4.2677
3.5932,-0.0678,4.4175
3.5932,0.0678,4.5638
3.5932,0.2034,4.7054
3.5932,0.3390,4.8409
3.5932,0.4746,4.9695
3.5932,0.6102,5.0905
3.5932,0.7458,5.2036
3.5932,0.8814,5.3087
3.5932,1.0169,5.4059
3.5932,1.1525,5.4955
3.5932,1.2881,5.5779
3.5932,1.4237,5.6538
3.5932,1.5593,5.7237
3.5932,1.6949,5.7883
3.5932,1.8305,5.8484
3.5932,1.9661,5.9046
3.5932,2.1017,5.9576
3.5932,2.2373,6.0081
3.5932,2.3729,6.0567
3.5932,2.5085,6.1040
3.5932,2.6441,6.1504
3.5932,2.7797,6.1964
3.5932,2.9153,6.2425
3.5932,3.0508,6.2888
3.5932,3.1864,6.3357
3.5932,3.3220,6.3835
3.5932,3.4576,6.4324
3.5932,3.5932,6.4825
3.5932,3.7288,6.5339
3.5932,3.8644,6.5868
3.5932,4.0000,6.6412
3.7288,-4.0000,5.4594
3.7288,-3.8644,5.2696
3.7288,-3.7288,5.0777
3.7288,-3.5932,4.8854
3.7288,-3.4576,4.6948
3.7288,-3.3220,4.5081
3.7288,-3.1864,4.3275
3.7288,-3.0508,4.1554
3.7288,-2.9153,3.9941
3.7288,-2.7797,3.8461
3.7288,-2.6441,3.7135
3.7288,-2.5085,3.5981
3.7288,-2.3729,3.5019
3.7288,-2.2373,3.4260
3.7288,-2.1017,3.3714
3.7288,-1.9661,3.3387
3.7288,-1.8305,3.3281
3.7288,-1.6949,3.3391
3.7288,-1.5593,3.3711
3.7288,-1.4237,3.4227
3.7288,-1.2881,3.4926
3.7288,-1.1525,3.5789
3.7288,-1.0169,3.6795
3.7288,-0.8814,3.7921
3.7288,-0.7458,3.9144
3.7288,-0.6102,4.0440
3.7288,-0.4746,4.1786
3.7288,-0.3390,4.3159
3.7288,-0.2034,4.4538
3.7288,-0.0678,4.5905
3.7288,0.0678,4.7243
3.7288,0.2034,4.8539
3.7288,0.3390,4.9781
3.7288,0.4746,5.0961
3.7288,0.6102,5.2074
3.7288,0.7458,5.3116
3.7288,0.8814,5.4086
3.7288,1.0169,5.4986
3.7288,1.1525,5.5818
3.7288,1.2881,5.6586
3.7288,1.4237,5.7295
3.7288,1.5593,5.7951
3.7288,1.6949,5.8561
3.7288,1.8305,5.9130
3.7288,1.9661,5.9666
3.7288,2.1017,6.0175
3.7288,2.2373,6.0662
3.7288,2.3729,6.1133
3.7288,2.5085,6.1593
3.7288,2.6441,6.2047
3.7288,2.7797,6.2499
3.7288,2.9153,6.2952
3.7288,3.0508,6.3410
3.7288,3.1864,6.3875
3.7288,3.3220,6.4350
3.7288,3.4576,6.4835
3.7288,3.5932,6.5334
3.7288,3.7288,6.5846
3.7288,3.8644,6.6373
3.7288,4.0000,6.6916
3.8644,-4.0000,5.6257
3.8644,-3.8644,5.4485
3.8644,-3.7288,5.2696
3.8644,-3.5932,5.0906
3.8644,-3.4576,4.9133
3.8644,-3.3220,4.7396
3.8644,-3.1864,4.5716
3.8644,-3.0508,4.4116
3.8644,-2.9153,4.2616
3.8644,-2.7797,4.1237
3.8644,-2.6441,4.0000
3.8644,-2.5085,3.8921
